time,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Color Code,Frequency
2022-05-22 15:02:14.559786,1.7814888726106728,8.540801546430497,21.017975115863088,28.185952637285066,56.27891146885634,75.70797371612973,123.37272719987821,85.40186373184086,0.0,0.0
2022-05-22 15:02:14.563786,3.478289727108067,15.897236998146607,30.458371243696362,60.2208480279543,86.73043536207491,107.5310952577305,66.30113225369543,101.83725670328505,,
2022-05-22 15:02:14.567786,5.19361704853937,18.484989567478216,36.00122544050074,67.27884250754549,54.60849317882922,39.420529448328594,22.545501256114104,-28.845305764077615,,
2022-05-22 15:02:14.571786,7.137850137181238,24.409694951502907,40.794971318685505,41.20975415987722,24.241331938585063,-8.500339666924084,-83.5601408236997,-87.438927515789,,
2022-05-22 15:02:14.575786,8.535468425639495,27.925144607531646,34.77080986919717,29.13971088070668,-14.179995144910814,-78.80088994290627,-78.10103465561329,-116.40535446694801,,
2022-05-22 15:02:14.579786,10.000560203607352,29.659264660556477,25.554464275177374,-1.6108180679107336,-46.83825420875717,-95.8413542328734,-82.07482913274617,10.757417875140524,,
2022-05-22 15:02:14.583786,11.182198488464469,25.603744607553864,15.004479211504885,-23.80703331747108,-71.7250648292424,-59.71373947822693,12.669645425192392,117.60669029443065,,
2022-05-22 15:02:14.587786,12.384957381663822,22.608567861620976,1.0419539726574336,-53.319984975915794,-46.7116874515532,-0.09033947171770472,84.15791238586809,90.07163232897138,,
2022-05-22 15:02:14.591786,13.355399473359185,20.881127103970496,-15.767757222925026,-49.266803419021265,-36.68388486738516,47.04242273476357,66.96051640656755,3.653527991057616,,
2022-05-22 15:02:14.595786,12.819810712518471,15.750128946914998,-27.373790568124473,-41.72721002032024,11.980191519622927,88.0000628592662,39.697672249276415,-113.20681054644123,,
2022-05-22 15:02:14.599786,13.322272251849906,9.403940600113671,-38.391335056606636,-30.74480493880792,54.55654507566188,80.5473517398759,-38.63661306072152,-127.47042367049198,,
2022-05-22 15:02:14.603786,14.159238379381254,2.252224622452415,-36.35103994665046,-5.002663317665059,67.49708109904124,12.599440248859182,-100.58109130849842,-18.185464793113233,,
2022-05-22 15:02:14.607786,13.408736528538453,-4.808494944301654,-36.937828448107105,21.47591899624358,48.29810950331648,-64.20384547014866,-79.54047756924392,72.06172641105563,,
2022-05-22 15:02:14.611786,13.883598639263566,-12.501532985214116,-33.82754496767877,36.055038506445,24.82026720006828,-83.40879651832614,3.5220904723755075,134.53918504466006,,
2022-05-22 15:02:14.615786,13.03368526827023,-16.03438737576079,-24.554462821448833,65.91130761322087,-17.5273242894155,-59.414017494905984,83.935313275799,38.49274664745012,,
2022-05-22 15:02:14.620361,12.433927080485507,-24.636960462052667,-6.540654042321436,61.780674469990565,-40.7204482935473,-19.60521434241976,63.6334720594529,-91.86613429128847,,
